0,-48.79781783947437,0.8013311457382314
0,-48.56110188691585,1.1181352278733394
0,-42.1421358616552,0.7771294819201036
0,-40.30291319986493,0.6179791509938631
0,-44.534076565834845,0.549028434152093
0,-38.58894534401365,1.0266945798625695
0,-45.88651287182873,0.9653123830262283
0,-41.21532468916253,0.9450589940176989
0,-44.23413792093354,0.6896701908486543
0,-35.01272119322532,0.41056355998891253
0,-38.00025634796903,0.26257349895999565
0,-30.360478119108326,0.5363029119542345
0,-35.58347939374241,0.39085049480135686
0,-32.899818861936566,1.5522429445121977
0,-28.919277527155383,0.5862838730544602
0,-17.671583930140752,0.9944546753113633
0,-12.772221810904307,1.1045586943288184
0,-10.002546916010692,0.7093760249773613
0,-3.5112886849681706,3.1145735994033603
0,-0.22641834488424822,1.7094456575758121
0,3.68195610500497,1.3861803513307176
0,13.81087718801879,1.1203612277194042
0,0.4904636746496135,1.1799217194893072
0,4.935545588947967,1.3764309670878476
0,9.456373925252741,2.799200031325011
0,1.5649454577583142,1.2074565592369468
0,19.157424154767764,3.8632649079629795
0,3.8069931955568976,1.2531228383841766
0,64.39041289236205,1.260916913075053
0,26.36217890957804,1.4142160693642432
0,130.37789839540454,2.831140694996293
0,121.01685372627654,16.032512639021068
0,125.07572717986605,1.8548510701734298
0,133.8657176372571,2.53999077774837
0,84.91814960233049,45.55009698282075
0,115.32562226004066,2.602253188973476
0,141.97921046729476,3.4408768669226393
0,137.95751361833786,2.1896649159737382
0,193.46213526559086,169.11016886037186
0,94.63586468100777,30.365464225206807
